Table ID,Sourcing_competitor,Common_sources,Restaurant_name,Tags,Average basket value,Country,City_code,Address,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Postal_code,Opening_hours,Place ID,user_ratings_total,google_grade,competitor_grade1(%),competitor_grade2(%),competitor_grade3(%)
125185,sourcing_tripadvisor,sourcing_tripadvisor,Roma,Pizza,,Croatia,RJK,"Krnjevo 10a , Rijeka  51000",45.339378,14.4045,+385 51 410 410,5,1,,,,,ChIJw2eey9KmZEcRMMNiy3-5ehc,122,4.3,-,-,-
125186,sourcing_tripadvisor,sourcing_tripadvisor,Slatko by Piko,,,Croatia,RJK,"Korzo 33b , Rijeka  51000",45.327141,14.44083,+385 51 585 544,4.5,7,,,,,-,-,-,-,-,-
125187,sourcing_tripadvisor,sourcing_tripadvisor,Sorriso,"Seafood, Croatian, Mediterranean, European",,Croatia,RJK,"Podkoludricu 2 , Rijeka  51000",45.340649,14.37215,+385 51 632 822,2.5,47,,,,,ChIJqab0Z9atfEcRgZwUXp3i0mI,1,5,-,-,-
125188,sourcing_tripadvisor,sourcing_tripadvisor,Sprinter Caffe,,,Croatia,RJK,"Riva 6 , Rijeka  51000",45.32627100000001,14.44172,+385 51 322 522,4.5,3,,,,"Sun - Sat

6:00 AM - 12:00 AM",ChIJv3sJL-KgZEcRJg7rt9u7fKk,142,4.4,-,-,-
125189,sourcing_tripadvisor,sourcing_tripadvisor,StoRiJa,"Italian, Mediterranean, European, Healthy, Croatian, Hungarian",,Croatia,RJK,"Riva 6 Prizemlje robne kuce Ri , Rijeka  51000",45.326813,14.44227,+385 51 670 473,4.5,8,,,,,ChIJdZhFzS2hZEcR0sBwnmJsN7c,36,4.4,-,-,-
125190,sourcing_tripadvisor,sourcing_tripadvisor,Street Food,,,Croatia,RJK,"Zdravka Kuchica 7A On main road, has parking directly in front , Rijeka  51000",45.32357,14.47598,+385 51 215 660,3.5,4,,,,"Sun - Sat

11:00 AM - 11:00 PM",ChIJ0-dILbOhZEcRDhmHVF6Yukg,586,4.6,-,-,-
125191,sourcing_tripadvisor,sourcing_tripadvisor,TAIYO Sushi Restaurant,"Japanese, Sushi, Asian",,Croatia,RJK,"Verdijeva Ulica 19A , Rijeka  51000",45.325012,14.442468,+385 51 550 406,4.5,25,,,,"Sun

12:00 PM - 11:00 PM

Mon - Thu

11:30 AM - 11:30 PM

Fri

11:30 AM - 12:00 AM

Sat

12:00 PM - 12:00 AM",ChIJ15Sg4LWhZEcRfm-mzQMsHdI,653,4.8,-,-,-
125192,sourcing_tripadvisor,sourcing_tripadvisor,The Boulevard,"Bar, Pub",,Croatia,RJK,"Bulevar Oslobodjenja 35 , Rijeka  51000",45.326523,14.453334,+385 91 453 8130,5,4,,,,,ChIJ1aPR9_2gZEcR1k2c0Xlr1Ys,143,4.4,-,-,-
125193,sourcing_tripadvisor,sourcing_tripadvisor,Trattoria Granaio,,,Croatia,RJK,"Pod Kashtelom 9 , Rijeka  51000",45.327839,14.44347,,5,1,,,,"Mon - Sat

10:00 AM - 11:00 PM",-,-,-,-,-,-
125194,sourcing_tripadvisor,sourcing_tripadvisor,Tresorin Sushi & Oyster Bar,,,Croatia,RJK,"Pul Vele Crikve 1 , Rijeka  51000",45.326691,14.44514,,5,2,,,,"Mon - Sat

7:00 AM - 12:00 AM",ChIJ3wsNqPahZEcRsQFRbelOlZs,66,4.4,-,-,-
125195,sourcing_tripadvisor,sourcing_tripadvisor,Trsatika,,,Croatia,RJK,"Shetalishte Joakima Rakovca 33 , Rijeka  51000",45.331108,14.456078,+385 51 452 716,3.5,104,,,,,ChIJfeImGK-hZEcRliUgWrDFK-o,0,0,-,-,-
125196,sourcing_tripadvisor,sourcing_tripadvisor,Veseljak,"Pizza, Seafood, Mediterranean, Barbecue, Croatian, European",,Croatia,RJK,"Krnjevo 12A , Rijeka  51000",45.339413,14.404763,+385 51 641 622,4,30,,,,"Sun

12:00 PM - 12:00 AM

Mon - Sat

9:00 AM - 12:00 AM",ChIJRTDr7dCmZEcRvfFX-8F2glw,439,4.3,-,-,-
125197,sourcing_tripadvisor,sourcing_tripadvisor,Villa Plasa,"Croatian, Mediterranean, European",,Croatia,RJK,"Zaluki, 51213 Jurdani, Croatia , Rijeka  51213",45.38623,14.31414,+385 51 279 664,4,16,,,,,ChIJMQNZ1-euZEcR57EAoF4gov0,248,4.7,-,-,-
125198,sourcing_tripadvisor,sourcing_tripadvisor,Vintage Bar,"Bar, Pub",,Croatia,RJK,"Petra Zrinskog Bb Trsatska Gradina , Rijeka  51000",45.332417,14.455403,,3.5,22,,,,,ChIJrUagQAShZEcRAEYRbJa-kTg,211,4.4,-,-,-
125199,sourcing_tripadvisor,sourcing_tripadvisor,Volta,International,,Croatia,RJK,"Pod Voltun 15 , Rijeka  51000",45.327686,14.443261,+385 51 564 297,5,32,,,,"Tue - Sat

1:00 PM - 11:00 PM",-,-,-,-,-,-
125200,sourcing_tripadvisor,sourcing_tripadvisor,Weiyue,"Chinese, Asian",,Croatia,RJK,"Zagrebachka 14 , Rijeka  51000",45.32452,14.44251,+385 51 312 888,5,30,,,,"Mon - Thu

10:30 AM - 11:00 PM

Fri - Sun

11:00 AM - 11:30 PM",ChIJ4bN9NfWhZEcRTilXdcLL3VI,475,4.4,-,-,-
125201,sourcing_tripadvisor,sourcing_tripadvisor,"Wine & Coffee Bar ""Kod Zajca""",Bar,,Croatia,RJK,"Verdieva 7a , Rijeka  51000",45.324131,14.44417,+385 51 313 110,3.5,13,,,,,ChIJ9Zh0E-OgZEcRGG1igda3N_4,118,4.7,-,-,-
125202,sourcing_tripadvisor,sourcing_tripadvisor,Wok'abilly,"Asian, Fast Food",,Croatia,RJK,"Adamiceva 24a , Rijeka  51000",45.326698,14.44151,+385 51 324 626,4,16,,,,"Mon - Sat

10:00 AM - 11:00 PM",ChIJF72fIOKgZEcRSs6PJCxCPQ4,223,4.2,-,-,-
125203,sourcing_tripadvisor,sourcing_tripadvisor,Zlatna Skoljka,"Mediterranean, Croatian, Seafood, European",,Croatia,RJK,"Kruzhna 12 , Rijeka  51000",45.32770900000001,14.44016,+385 51 213 782,3.5,54,,,,,ChIJH_gK3eGgZEcR7BtrGu7Afbs,901,4.4,-,-,-
125204,sourcing_tripadvisor,sourcing_tripadvisor,Zona,"Barbecue, Croatian, European, Grill, Eastern European",,Croatia,RJK,"Pulska 3 , Rijeka  51000",45.337326,14.387556,+385 51 684 766,4,62,,,,"Sun - Sat

9:00 AM - 11:00 PM",ChIJB4p3geCmZEcR1QAr3k-_vgQ,985,4.3,-,-,-
125205,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Zdenac,"European, Croatian, Italian, Pizza, Mediterranean, Grill",,Croatia,SLB,Ulica Dr. Mile Budaka 1a,45.165535,18.005196,+385 98 265 724,5,14,,,,Sun - Sat|10:00 AM - 10:00 PM,ChIJN1Zcmg-6XUcRgiWPlnB_JeQ,224,4.4,-,-,-
125206,sourcing_tripadvisor,sourcing_tripadvisor,Podroom Grill,,,Croatia,SLB,Trg >ivana Brlic Mazhuranic< 15 Korzo,45.154133,18.011965,+385 35 445 045,4.5,53,,,,,ChIJUwEeU_-5XUcRO4WupxCcZ0g,319,4.6,-,-,-
125207,sourcing_tripadvisor,sourcing_tripadvisor,Uno pizzeria,"Pizza, Croatian, European",,Croatia,SLB,Nikole Zrinskog Ulica 7,45.156651,18.01606,+385 99 271 7494,4.5,102,,,,Sun|10:00 AM - 12:00 AM|Mon - Thu|8:00 AM - 12:00 AM|Fri - Sat|8:00 AM - 1:00 AM,ChIJk0ke_xu6XUcRrmRyTPF_gQc,1360,4.5,-,-,-
125208,sourcing_tripadvisor,sourcing_tripadvisor,Pivska Soba,"Bar, Pizza, Pub, Croatian, European, Eastern European",,Croatia,SLB,Ulica Ante Starchevica 17,45.15361,18.01392,,4,42,,,,,ChIJpeulcf-5XUcRrQwOLMK8gV0,3,4.7,-,-,-
125209,sourcing_tripadvisor,sourcing_tripadvisor,Krcma Eden,"Pizza, Croatian, Seafood, Mediterranean, Barbecue, European",,Croatia,SLB,"Josip Juraj Strossmayer"" 1""",45.1535,18.021379,+385 35 440 406,4.5,20,,,,Sun - Thu|9:00 AM - 11:00 PM|Fri|9:00 AM - 12:00 PM|Sat|9:00 AM - 12:00 AM,ChIJv_SZo5S5XUcRDS_O7th9VNU,418,4.4,-,-,-
125210,sourcing_tripadvisor,sourcing_tripadvisor,Kuca dida Tunje,"European, Croatian",,Croatia,SLB,35213 Oprisavci,,,+385 35 221 963,5,9,,,,,-,-,-,-,-,-
125211,sourcing_tripadvisor,sourcing_tripadvisor,Ratatoille,"Pizza, Fast Food, Barbecue, Fusion, Croatian",,Croatia,SLB,Ulica Ante Starchevica 20,45.153332,18.014099,+385 91 365 4444,5,6,,,,Mon - Thu|10:00 AM - 10:00 PM|Fri|12:00 AM - 1:00 AM|10:00 AM - 3:00 AM|Sat|12:00 PM - 12:00 AM,ChIJrfjkwIS5XUcREweJ_JPmvlg,17,4.8,-,-,-
125212,sourcing_tripadvisor,sourcing_tripadvisor,King's World of kebap,"Fast Food, Turkish",,Croatia,SLB,Ulica Dr. Andrije Shtampara 46,45.15667,18.024481,+385 35 441 244,4.5,10,,,,,ChIJJ_JazquwXUcRt0X8IjdokBY,614,4.3,-,-,-
125213,sourcing_tripadvisor,sourcing_tripadvisor,Pipa Bar,"European, Croatian",,Croatia,SLB,Ulica Petra Kreshimira IV 12,45.15527,18.01333,,5,4,,,,Mon - Thu|8:00 AM - 11:00 PM|Fri|8:00 AM - 12:00 AM|Sat|10:00 AM - 12:00 AM,ChIJu1cvNZy7XUcR_nZZWweSq7g,86,4.9,-,-,-
125214,sourcing_tripadvisor,sourcing_tripadvisor,Fast Food Big Mamma,"Italian, Fast Food",,Croatia,SLB,Ul. Vatroslava Jagica 66,45.15897,18.026621,+385 35 627 834,5,5,,,,,ChIJvbUUGKmwXUcRKCqPaTLAckk,365,4.2,-,-,-
125215,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Grozd,"European, Croatian",,Croatia,SLB,Becic 11a,45.17939000000001,17.97724,,4.5,5,,,,,ChIJrwIyqge6XUcR7hgUL38aNFM,338,4.6,-,-,-
125216,sourcing_tripadvisor,sourcing_tripadvisor,Navigator,"European, Croatian",,Croatia,SLB,Trg Ivane Brlic Mazuranic,45.15387,18.011797,+385 98 168 9372,5,5,,,,Sun - Thu|7:30 AM - 12:00 AM|Fri - Sat|7:30 AM - 2:00 PM,-,-,-,-,-,-
125217,sourcing_tripadvisor,sourcing_tripadvisor,Lotos Prenociste i Restoran,"Croatian, Italian, European",,Croatia,SLB,Trg >ivana Brlic Mazhuranic< 10,45.153568,18.011589,+385 35 405 555,4,11,,,,,ChIJ2QsoSv-5XUcRcQWbaj4B2VU,144,4,-,-,-
125218,sourcing_tripadvisor,sourcing_tripadvisor,Bakery Maralushaj,,,Croatia,SLB,Ulica Vinogradska Cesta 129,45.176331,18.00032,+385 35 491 009,5,1,,,,,ChIJfQ8xvUC6XUcRUoJITO9sDhw,193,4.7,-,-,-
125219,sourcing_tripadvisor,sourcing_tripadvisor,McDonald's,Fast Food,,Croatia,SLB,Trg Hrvatskog Proljeca 10,45.162498,18.013041,+385 35 494 107,4,1,,,,,ChIJa3jOugW6XUcRdsJwsN50sCk,2002,4.4,-,-,-
125220,sourcing_tripadvisor,sourcing_tripadvisor,Kod Ante,,,Croatia,SLB,Trg Hrvatskog Proljeca bb Bus Depot,45.16254,18.010189,+385 97 653 7423,4,1,,,,Sun - Sat|9:00 AM - 9:00 PM,ChIJT8G965iwXUcRXkT_4tzjTp8,0,0,-,-,-
125221,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Galiot,"Italian, Pizza, European, Croatian, Central European",,Croatia,SLB,Zagrebachka Ulica 10,45.165386,17.998949,+385 35 439 096,,,,,,Sun|5:00 PM - 11:00 PM|Mon - Thu|9:00 AM - 10:00 PM|Fri - Sat|9:00 AM - 11:00 PM,ChIJXUzptca7XUcRAhas4hYaeJk,77,4.6,-,-,-
125222,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Bresic,,,Croatia,SLB,Ulica Vinogradska Cesta 77,45.166302,18.005835,+385 35 203 631,,,,,,,ChIJB_pAMF66XUcR01xCzmY8Q6E,84,4.2,-,-,-
125223,sourcing_tripadvisor,sourcing_tripadvisor,Superfood Healthy Food Factory,"Pizza, Deli, Healthy, Street Food",,Croatia,SPU,Bana Jelachica 1,43.508812,16.435762,+385 21 256 000,4.5,84,,,,Tue - Sun|1:00 PM - 10:00 PM,ChIJX94gSSJeNRMRyJv1c_xF2F4,264,4.4,-,-,-
125224,sourcing_tripadvisor,sourcing_tripadvisor,Marta's Veggie Fusion,,,Croatia,SPU,Kreshimirova 8,43.508396,16.440075,+385 21 553 748,4.5,393,,,,,ChIJwQqFJf5dNRMRfNspZgKKK_M,538,4.6,-,-,-
125225,sourcing_tripadvisor,sourcing_tripadvisor,Corto Maltese Freestyle Food,,,Croatia,SPU,Obrov 7 Near Fish Market,43.509312,16.437544,+385 21 587 201,4.5,1401,,,,Sun - Sat|8:00 AM - 11:59 PM,ChIJTQwu9f5dNRMRGTRNNswH-TU,1276,4.6,-,-,-
125226,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Portas Food & Restaurant,"Italian, Pizza, Mediterranean, European",,Croatia,SPU,Zlatna Vrata 1 Diocletian's Palace,43.509075,16.44072,+385 21 482 888,4.5,1509,,,,,ChIJsVi3ogBeNRMRBVhZUcUp1mM,881,4.6,-,-,-
125227,sourcing_tripadvisor,sourcing_tripadvisor,Restaurant Tiffany,,,Croatia,SPU,Polj.Kraljice Jelene 5,43.508202,16.440676,+385 21 329 070,4.5,289,,,,Sun - Sat|7:00 AM - 11:00 PM,ChIJz4JMWAJeNRMRvnuRYZ0LrJs,55,4.2,-,-,-
125228,sourcing_tripadvisor,sourcing_tripadvisor,Mediterraneo restaurant - pizzeria,,,Croatia,SPU,Carrarina Poljana 3,43.508938,16.440916,+385 21 245 531,4.5,340,,,,,ChIJJ3Mx2YtpNRMRkGXq1sLhKMM,200,3.9,-,-,-
125229,sourcing_tripadvisor,sourcing_tripadvisor,Kantun Paulina,"Fast Food, Eastern European, Croatian",,Croatia,SPU,Matosica Ulica,43.510056,16.43656,+385 21 395 973,4.5,722,,,,,ChIJBXf-mf5dNRMRfJzzK7eui_M,1487,4.7,-,-,-
125230,sourcing_tripadvisor,sourcing_tripadvisor,Galerija Food,,,Croatia,SPU,Dominisova 9,43.50898,16.440075,+385 98 939 5418,4.5,428,,,,Mon - Sat|8:00 AM - 11:00 PM,ChIJ76YaIv5dNRMR0xZIPN00hC4,241,4.5,-,-,-
125231,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Matejuska,,,Croatia,SPU,Tomica Stine 3,43.508286,16.434343,+385 21 814 099,4.5,324,,,,,ChIJY08DLf9dNRMRbdxnUzTBKU0,226,4.2,-,-,-
125232,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Matoni,,,Croatia,SPU,Prilaz Brace Kaliterna 6,43.503094,16.446005,+385 21 278 457,4.5,755,,,,Tue - Sun|1:00 PM - 11:00 PM,ChIJoR9fI6pgNRMRVu_9T2dU9g4,786,4.6,-,-,-
125233,sourcing_tripadvisor,sourcing_tripadvisor,Dujkin Dvor,,,Croatia,SPU,Trumbiceva Obala 6,43.507835,16.434252,+385 21 355 364,4.5,262,,,,Sun - Sat|8:30 AM - 12:00 AM,ChIJsYCIzvhdNRMRivMXIOlN_sY,192,4.5,-,-,-
125234,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Korta,,,Croatia,SPU,Grgura Ninskog Poljana 3 Near City Museum of Split,43.508537,16.440607,+385 21 277 455,4.5,1196,,,,Sun - Sat|8:00 AM - 12:00 AM,ChIJtyP_nQBeNRMRTCvCPq7q9PE,559,4.5,-,-,-
125235,sourcing_tripadvisor,sourcing_tripadvisor,Brasserie on 7,"Seafood, Mediterranean, European, Croatian, Central European",,Croatia,SPU,Obala Hrv.Preporoda 7,43.508213,16.437162,+385 21 278 233,4.5,1151,,,,Sun - Sat|8:00 AM - 6:00 PM,ChIJl6YF_v5dNRMRJETrej5L3wo,1129,4.3,-,-,-
125236,sourcing_tripadvisor,sourcing_tripadvisor,Zeru,"European, Mediterranean, Wine Bar, Croatian",,Croatia,SPU,Matoshica 5,43.510227,16.436478,+385 98 201 550,5,57,,,,,ChIJ81uBYnNdNRMRVNm_UXKcquM,78,4.8,-,-,-
125237,sourcing_tripadvisor,sourcing_tripadvisor,Perivoj Restoran & Kavana,,,Croatia,SPU,Slaviceva 44,43.513702,16.440931,+385 21 787 585,4.5,734,,,,Sun|9:00 AM - 12:00 AM|Mon - Sat|7:00 AM - 12:00 AM,ChIJ1TDc9gdeNRMRqa5THDRQ874,1936,4.7,-,-,-
125238,sourcing_tripadvisor,sourcing_tripadvisor,KONOBA STARE GREDE,"Seafood, Mediterranean, European, Croatian",,Croatia,SPU,Domovin.Rata 46,43.51672,16.445532,+385 21 643 901,4.5,314,,,,Mon - Fri|9:00 AM - 11:00 PM|Sat - Sun|12:00 PM - 11:00 PM,ChIJn8sNJgleNRMR4rXSPOUyQoY,829,4.6,-,-,-
125239,sourcing_tripadvisor,sourcing_tripadvisor,Restaurant Apetit,,,Croatia,SPU,Subiceva 5,43.508682,16.43845,+385 21 332 549,4.5,1375,,,,Sun - Sat|11:00 AM - 12:00 AM,ChIJlftRRf5dNRMRCMX0E7vXCeA,702,4.5,-,-,-
125240,sourcing_tripadvisor,sourcing_tripadvisor,Bosso steak & burger house,,,Croatia,SPU,Nigerova 1,43.509731,16.437553,+385 91 343 0343,4.5,320,,,,Sun - Sat|8:00 AM - 9:00 AM,ChIJU-Zzif5dNRMR1AHP1-bMb0g,431,4.5,-,-,-
125241,sourcing_tripadvisor,sourcing_tripadvisor,Biberon Sushi & Bar,,,Croatia,SPU,Put Firula 57,43.501804,16.456999,+385 21 280 448,4.5,170,,,,Sun - Sat|12:00 PM - 12:00 AM,ChIJKVe1QadgNRMR2zVnSKfGSiM,463,4.5,-,-,-
125242,sourcing_tripadvisor,sourcing_tripadvisor,Restaurant Konoba - Pizzeria Lucac,,,Croatia,SPU,Ulica Svetog Petra Starog 2 Next door to famous Bakra  Steak & Pizza Bar,43.506451,16.443239,+385 21 490 490,4.5,1032,,,,Wed - Mon|12:00 PM - 12:00 AM,ChIJpUxTuAFeNRMRPtzklwx7RWk,1054,4.4,-,-,-
125243,sourcing_tripadvisor,sourcing_tripadvisor,Torito Food Bar,,,Croatia,SPU,Domaldova 2,43.50924699999999,16.438305,+385 21 388 798,4.5,391,,,,Sun - Sat|11:00 AM - 12:00 AM,ChIJ5xeWe85dNRMRkp3fz9Eof5k,57,4.5,-,-,-
125244,sourcing_tripadvisor,sourcing_tripadvisor,Kod sfinge vaneuropske zviri,,,Croatia,SPU,Buvinina 1,43.508224,16.439096,+385 99 409 2371,4.5,441,,,,,ChIJbRgPMf5dNRMRHhDL_04Tw3w,200,4.5,-,-,-
125245,sourcing_tripadvisor,sourcing_tripadvisor,Makarun,,,Croatia,SPU,Maruliceva 3,43.508308,16.438683,+385 21 725 058,4.5,662,,,,Sun - Thu|11:45 AM - 11:45 PM|Fri - Sat|11:45 AM - 1:00 AM,ChIJSx_ESP5dNRMRtD0X9q0xThY,363,4.7,-,-,-
125246,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Pizzeria Peperoncino,"Italian, Pizza, European",,Croatia,SPU,Klanci 4,43.503613,16.525436,+385 21 326 931,4.5,226,,,,Sun - Sat|11:00 AM - 12:00 AM,ChIJte6oCfBfNRMRFCUDpjX2-Ek,532,4.6,-,-,-
125247,sourcing_tripadvisor,sourcing_tripadvisor,F-Marine,"Seafood, Mediterranean, European, Croatian",,Croatia,SPU,Obala kneza Branimira,43.506264,16.432743,+385 95 559 0640,4.5,364,,,,,ChIJM0xtJlZnNRMRE8Ttqc1F3wU,302,4.5,-,-,-
125248,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Gust,,,Croatia,SPU,Slaviceva 1,43.511169,16.439425,+385 21 486 333,4.5,351,,,,Mon - Sat|9:00 AM - 11:00 PM,ChIJecOreA5eNRMRcVK5exXS_mE,0,0,-,-,-
125249,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Fetivi,,,Croatia,SPU,Tomica Stine 4,43.508324,16.434313,+385 21 355 152,4.5,1726,,,,Tue - Sun|12:00 PM - 11:00 PM,ChIJlz4c1PhdNRMRSSxc5Z4l8U4,415,4.5,-,-,-
125250,sourcing_tripadvisor,sourcing_tripadvisor,Basta Gourmet Bar,"Italian, Healthy, Bar, Pizza, Mediterranean, European",,Croatia,SPU,Obala Kneza Branimira 10,43.506317,16.432589,+385 91 333 3693,4.5,136,,,,Sun|9:00 AM - 11:00 PM|Mon - Wed|8:00 AM - 12:00 AM|Thu|9:00 AM - 12:00 AM|Fri - Sat|8:00 AM - 12:00 AM,ChIJyVcPg4BnNRMRRyMphbG7tYk,578,4.5,-,-,-
125251,sourcing_tripadvisor,sourcing_tripadvisor,Adriatic Sushi & Oyster bar Split,"Japanese, Seafood, Sushi, Asian",,Croatia,SPU,Carrarina Poljana 4,43.5089,16.441042,+385 21 610 644,4.5,494,,,,,ChIJPzSfmABeNRMRYBeFN4xYMrc,459,4.5,-,-,-
125252,sourcing_tripadvisor,sourcing_tripadvisor,La Grotta Restaurant,"Mediterranean, Wine Bar, Croatian",,Croatia,SPU,Adamova 3,43.508442,16.439417,+385 91 444 5065,4.5,112,,,,Mon - Sat|4:00 PM - 11:45 PM,ChIJ0dW8vUpdNRMRLz4ENgxqUlA,32,4.4,-,-,-
125253,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Pizzeria Feral,"Italian, Pizza, Mediterranean, European, Croatian, International",,Croatia,SPU,Senjska 2 21000 Split,43.508511,16.434477,+385 21 277 275,4.5,891,,,,Sun - Sat|8:00 AM - 11:00 PM,ChIJRWe81fhdNRMRLqsYHk9TUcI,411,4.5,-,-,-
125254,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Marjan,"Seafood, Mediterranean, European, Soups, Croatian",,Croatia,SPU,Senjska 1,43.508469,16.434374,+385 98 934 6848,4.5,1901,,,,Sun - Sat|12:00 PM - 10:30 PM,ChIJIeTB1vhdNRMRTjfpjJX6XXw,477,4.3,-,-,-
125255,sourcing_tripadvisor,sourcing_tripadvisor,Uje Oil Bar,"Mediterranean, European, Wine Bar, Croatian",,Croatia,SPU,Dominisova 3,43.508972,16.439762,+385 95 200 8008,4,1094,,,,,ChIJjQ7jF_5dNRMR3VrZQYVMQ_M,380,4.2,-,-,-
125256,sourcing_tripadvisor,sourcing_tripadvisor,Downtown Grill Split,"Steakhouse, European, Croatian, Healthy",,Croatia,SPU,ZrinjskoFrankopanska 15A,43.511738,16.436207,+385 99 230 2222,5,137,,,,Sun|9:00 AM - 5:00 PM,ChIJB2NgBzZdNRMRGZ_elEzJUJ4,233,4.8,-,-,-
125257,sourcing_tripadvisor,sourcing_tripadvisor,Restaurant Adriatic,,,Croatia,SPU,Sustjepanski Put 2,43.501026,16.428045,+385 21 398 560,4.5,268,,,,,ChIJQ6BpP1pnNRMRfAh9-aNcqKU,-,-,-,-,-
125258,sourcing_tripadvisor,sourcing_tripadvisor,Buffet Zlatna Ribica,"Seafood, Mediterranean, European, Croatian",,Croatia,SPU,Kraj Sv.Marije 8,43.509251,16.437408,+385 21 348 710,4.5,426,,,,Sun - Sat|6:00 AM - 9:00 PM,ChIJ3bTn9P5dNRMRwyCn0PgXs30,653,4.4,-,-,-
125259,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Pizzeria Orbis,,,Croatia,SPU,Sv.Lovre 17,43.500626,16.522205,+385 91 411 2111,4.5,288,,,,,ChIJ6-9VL-VfNRMRY8OrLicy2rU,712,4.5,-,-,-
125260,sourcing_tripadvisor,sourcing_tripadvisor,Bestija,"European, Croatian, Mediterranean",,Croatia,VGO,Masarykova ulica 11/1 U dvoritu / In the backyard,45.81049,15.973017,+385 91 324 0120,5,95,,,,Mon|12:00 AM - 11:00 PM|Tue - Sat|12:00 PM - 11:00 PM,ChIJZRNKIxDXZUcR1cICFXGMuv4,317,4.7,-,-,-
125261,sourcing_tripadvisor,sourcing_tripadvisor,Konoba Bukara,"European, Eastern European, Croatian",,Croatia,VGO,Hrvatske Bratske Zajednice,45.722595,16.070272,+385 1 6224 505,4.5,86,,,,,ChIJS_63VGB-ZkcRV77yqil7JkY,494,4.5,-,-,-
125262,sourcing_tripadvisor,sourcing_tripadvisor,Restoran Mon Ami,"Seafood, European, Croatian, Mediterranean",,Croatia,VGO,Trg Kralja Tomislava 26,45.711372,16.08,+385 1 6213 333,4.5,79,,,,,ChIJY2OhnHp-ZkcRa8E577t3xEo,651,4.8,-,-,-
125263,sourcing_tripadvisor,sourcing_tripadvisor,RESTAURANT Ranch Cowboy,"American, European, Croatian",,Croatia,VGO,Grbec 9 Markusevec Turopoljski,45.657188,15.964987,+385 1 3818 124,4.5,53,,,,Tue - Thu|12:00 PM - 9:00 PM|Fri|12:00 PM - 10:00 PM|Sat - Sun|10:00 AM - 10:00 PM,ChIJoz9exs2BZkcRJqIKFwPN3vQ,2682,4.7,-,-,-
125264,sourcing_tripadvisor,sourcing_tripadvisor,Gavran,Pizza,,Croatia,VGO,Zagrebachka 122,45.719139,16.061485,+385 1 6222 565,4.5,40,,,,,ChIJS7p6Mlx-ZkcRItQh7IXJjOc,969,4.6,-,-,-
125265,sourcing_tripadvisor,sourcing_tripadvisor,Bistro Kaktus,"Mexican, Pizza, Fast Food",,Croatia,VGO,Kolodvorska 12,45.716385,16.064987,+385 1 6224 018,4.5,17,,,,,ChIJy1BjmGd-ZkcRD2-Ex6rJ1Us,868,4.5,-,-,-
125266,sourcing_tripadvisor,sourcing_tripadvisor,Bistro Babriga,"Barbecue, Croatian, Mediterranean, European",,Croatia,VGO,Josipoviceva Ulica 56,45.698212,16.072342,+385 91 154 6657,4.5,21,,,,Sun|7:00 AM - 3:00 PM|Mon - Sat|7:00 AM - 10:00 PM,ChIJE61ssA5-ZkcR3Lyy6fZVyZA,448,4.6,-,-,-
125267,sourcing_tripadvisor,sourcing_tripadvisor,Barba Niko,"European, Croatian",,Croatia,VGO,Pleska 125 Velika Gorica,45.730042,16.06673,+385 1 6265 573,4,38,,,,,ChIJUU3UJmJ-ZkcRcVHGk9SocKQ,244,4.5,-,-,-
125268,sourcing_tripadvisor,sourcing_tripadvisor,Pastuh,Grill,,Croatia,VGO,Ulica Hrvatske Bratske Zajednice 78,45.722019,16.071783,,4,12,,,,,ChIJFZbUzWF-ZkcRUfp9YYyKSes,0,0,-,-,-
125269,sourcing_tripadvisor,sourcing_tripadvisor,Bistro - Pizzeria Ziher,"Pizza, Fast Food, Barbecue, European, Grill, Croatian",,Croatia,VGO,Ulica Matije Slatinskog 9,45.715496,16.065331,+385 1 3885 088,4.5,8,,,,,ChIJ18L6uGd-ZkcRPAnK1m-ecSc,808,4.4,-,-,-
125270,sourcing_tripadvisor,sourcing_tripadvisor,Bistro London,"Mexican, Pizza",,Croatia,VGO,Kolodvorska 142,45.706848,16.04986,+385 1 6234 687,3,7,,,,Sun|12:00 PM - 10:00 PM|Mon - Sat|8:00 AM - 11:00 PM,ChIJLQm-oDh-ZkcRpxTYdOFvk8U,278,4.2,-,-,-
125271,sourcing_tripadvisor,sourcing_tripadvisor,Pizzeria Gracija,Pizza,,Croatia,VGO,Trg Stjepana Radica 2,45.712021,16.066385,+385 1 6268 800,3,2,,,,,ChIJo3e_1Wh-ZkcRDyo2aFu5sVE,335,4.3,-,-,-
